Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
"Home, Furniture & Appliances",Cyclonia Iron,400.0,GH₵ 400,Brand New,Greater Accra,Burma Camp,"Greater Accra, Burma Camp",3+ years on Jiji,"About this item
Easy Glide Ceramic Coated Sole PlateAnti Drip FunctionAdjustable Temprature...",https://jiji.com.gh/burma-camp/home-appliances/cyclonia-iron-szGpmwZEb2b8U8hewWdgMYqW.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Mini Air Cooler,230.0,GH₵ 230,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Mini Air cooler with fan for your Bedroom and office , living room .",https://jiji.com.gh/accra-metropolitan/home-appliances/mini-air-cooler-3xkLbTQqiZNTJHeBnVFNGgHG.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",60l Vacuum Cleaner With 3pcs Accessories Included - Wvr5a60,2400.0,"GH₵ 2,400",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Voltage: 220V-240V~50/60Hz
Input power: 2X1200W
Pure copper wire
Air flow:3.0 m3/min
Vacuum...",https://jiji.com.gh/accra-metropolitan/home-appliances/60l-vacuum-cleaner-with-3pcs-accessories-included-wvr5a60-rgdCq0Y9RfpdWAtHXegIOktc.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Brand Speaking Air Conditioner Goldstar 1.5hp Air Conditioner,2750.0,"GH₵ 2,750","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Quality and Affordable prices with one year warranty assured #R410A gas #100 copper,https://jiji.com.gh/accra-metropolitan/home-appliances/brand-speaking-air-conditioner-goldstar-1-5hp-air-conditioner-ptENKkusYTB7ckk7fl20vdz4.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Fan Regulator (Regulator With Remote Control),80.0,GH₵ 80,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Ciling fan remote control kit, small size universal ceiling fans remote, speed, light &...",https://jiji.com.gh/tema-metropolitan/home-appliances/fan-regulator-regulator-with-remote-control-ajVuwZb1xOOxypyhn2MUVUrx.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","Super Fast Washing Machine, Adorable Washing Machine",1300.0,"GH₵ 1,300",Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,"Adorable washing machine, strong washing machine",https://jiji.com.gh/avenor-area/home-appliances/super-fast-washing-machine-adorable-washing-machine-vWZZOSg64tiMRLUEr3GTomUK.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Starry Night Light,160.0,GH₵ 160,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,"This is a Galaxy Star Night Light Projector , a device that projects a starry night light sky &...",https://jiji.com.gh/kumasi-metropolitan/lighting/starry-night-light-gmN1KY441aZJqadGDTwGVYT8.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Executive Bladeles Ceiling Fanlight With Bluetooth and Voice Control,1730.0,"GH₵ 1,730",,Greater Accra,Tesano,"Greater Accra, Tesano",Verified ID,"Executive Bladeless Led Ceiling Fanlight With Bluetooth connectivity, Voice Control +Remote control...",https://jiji.com.gh/tesano/lighting/executive-bladeles-ceiling-fanlight-with-bluetooth-and-voice-control-drfXVnZgHngXfE3AJMuGLjj4.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Pearl 11kg Twintub Washingmachine Semi Auto,2250.0,"GH₵ 2,250",Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Verified ID,"Twin Tub (Semi Auto) Washing Machine
Capacity: 11.0kg
Wash and Spin Function
Magic cleaning filter &...",https://jiji.com.gh/adabraka/home-appliances/pearl-11kg-twintub-washingmachine-semi-auto-CeIiWGb773OCTbp3ytoeqI5u.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Used Gas Cooker for Sale,950.0,GH₵ 950,Used,Greater Accra,East Legon,"Greater Accra, East Legon",,"Original gas cooker for sale, everything is working perfectly well no faults at all.",https://jiji.com.gh/east-legon/kitchen-appliances/used-gas-cooker-for-sale-wI7tK9zFK2ci5eKVp3MMr0Wb.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",H a 8kg Automatic Washing Machine for Home Use,4000.0,"GH₵ 4,000",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Enjoy a reliable and efficient washing experience with the H&A 8KG Fully Automatic Washing Machine.,https://jiji.com.gh/accra-metropolitan/home-appliances/h-a-8kg-automatic-washing-machine-for-home-use-7xquR1rEAi82gTo3POhBJjPy.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",4 Side Wall Light,180.0,GH₵ 180,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"4 sides wall light
Available as posted",https://jiji.com.gh/accra-metropolitan/lighting/4-side-wall-light-s9UeF6Agd2bIoHTsuT8lIf5W.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Unblocker for Pipelines and Kitchen Drain,56.0,GH₵ 56,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,"Unblocker for drains, sinks, washroom lines, pipe line, toilet WCs urinals and more. It break down...",https://jiji.com.gh/tema-metropolitan/household-chemicals/unblocker-for-pipelines-and-kitchen-drain-wBQKGifU5q5hiHta1ZjJDGvT.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Nasco 76ltrs Table Top Refrigerator,1199.0,"GH₵ 1,199",Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 5+ years on Jiji","Nasco 76Ltrs Table Top Refrigerator
NASF1-95FL
76 Liters
Manual Defrost
Low Noise
Direct...",https://jiji.com.gh/kokomlemle/kitchen-appliances/nasco-76ltrs-table-top-refrigerator-wgueE5SHAuaYuhjnqFjabvfn.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Home Decorative Living Room / Dinning 3 Ring Acrylic Light,500.0,GH₵ 500,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji",Home Decorative Modern Living Room Hotel Circle Hanging Pendant Light New Design 3 Ring Acrylic Gold...,https://jiji.com.gh/achimota/lighting/home-decorative-living-room-dinning-3-ring-acrylic-light-k82fCACpAq1TYWjxNC7IJzmW.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Corner Light Decor,290.0,GH₵ 290,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,Smart corner floor light Living Rooms and Bedrooms: Create a relaxing or vibrant ambiance for...,https://jiji.com.gh/kumasi-metropolitan/lighting/corner-light-decor-eXVNC4ICt75X1MHbru7fGXla.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Led Standing Corner Light,550.0,GH₵ 550,,Greater Accra,Dome,"Greater Accra, Dome",Verified ID,RGB LED Floor Lamp APP Control Living Room Standing Corner Light with White and Warm Lamp,https://jiji.com.gh/dome/lighting/led-standing-corner-light-ijORF5uLcLoC7ylWNuAdxUSZ.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Ceiling Panel Light,1350.0,"GH₵ 1,350",,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,"Ceiling panel light 
3colored light.",https://jiji.com.gh/pokuase/lighting/ceiling-panel-light-hxrsaDPxnxSK1cVwo1kBpkJx.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Grab Your Decakila 1600w/2.5l Vacuum Cleaner Decakila,1800.0,"GH₵ 1,800",Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,Quality and Affordable One Year Warranty,https://jiji.com.gh/avenor-area/home-appliances/grab-your-decakila-1600w-2-5l-vacuum-cleaner-decakila-ozUutUq75qznMX0zJGzBsdu.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Ms-2007 Multi-Function Flashlight,120.0,GH₵ 120,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"The MS-2007 white laser multi-function flashlight is a handy tool . Here are its key features:
*Key...",https://jiji.com.gh/accra-metropolitan/lighting/ms-2007-multi-function-flashlight-mdH4zwhUuUZt6sPKFaDTxtAT.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Ant Killing Gel Bait,45.0,GH₵ 45,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 5+ years on Jiji","Ant-Gel is a powerful insecticidal bait that attracts and eliminates ants at the source, stopping...",https://jiji.com.gh/tema-metropolitan/household-chemicals/ant-killing-gel-bait-nBcQ5lI2WDbVpej8Xr5Kqqei.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Ariston Water Heater Italy 50 Litres,2800.0,"GH₵ 2,800",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Storage/tank water heaters available in sizes like 10L, 15L, 30L, 50L, 80L, up to larger capacities.",https://jiji.com.gh/accra-metropolitan/home-appliances/ariston-water-heater-italy-50-litres-unLWB3Cr9Uh2Omlho2KZMjEp.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Rio Instant Water Heater,850.0,GH₵ 850,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Rio instant water heater,https://jiji.com.gh/accra-metropolitan/home-appliances/rio-instant-water-heater-BPKw22SrdSxDiRKJq69MIqXz.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Portable 7.5kg Washing Machine,1350.0,"GH₵ 1,350",Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,"For washing clothes,Shoes and spinning Domestic Commercial washing a semi-automatic, single-tub...",https://jiji.com.gh/kumasi-metropolitan/home-appliances/portable-7-5kg-washing-machine-zBKNPCI34bmabbJcGL1diHFj.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Metal Shelve With Light,250.0,GH₵ 250,,Greater Accra,Dome,"Greater Accra, Dome","Verified ID, 5+ years on Jiji","Very large hexagonal Shelve with lights for beauty and luxury
Black and Gold available",https://jiji.com.gh/dome/lighting/metal-shelve-with-light-eXnqU3gdYc6vMMOYg47eqAKy.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Modern Fan With Light,999.0,GH₵ 999,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Remote Control 
Retractable Blade 
Warm and white color 
Available as seen",https://jiji.com.gh/accra-metropolitan/lighting/modern-fan-with-light-dNht86IakaDMblMZM0DhudzH.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Come for R410_pearl 1.5hp_split Air Condition,2900.0,"GH₵ 2,900","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","1 year warranty
 new in box  
 pearl 1.5hp r410 split air conditioner 
cooling
 energy efficiency
...",https://jiji.com.gh/accra-metropolitan/home-appliances/come-for-r410-pearl-1-5hp-split-air-condition-s8vQ5vW6QQEDhij2Y7EmvNRC.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Starry Projector Laser Light With Bluetooth Speaker,250.0,GH₵ 250,,Greater Accra,McCarthy Hill,"Greater Accra, McCarthy Hill",5+ years on Jiji,"Projects a beautiful and calming starry sky onto your ceiling, creating a relaxing atmosphere for a...",https://jiji.com.gh/mccarthy-hill/lighting/starry-projector-laser-light-with-bluetooth-speaker-BeplpPeugdV0QUvMbyn0JUEv.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Original Fridge Guard(Protector),250.0,GH₵ 250,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Original and ideal fridge guard for protecting your refrigerator against voltage...,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/original-fridge-guard-protector-mcXDjTjpczQtOkmLYy4PMeCr.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Blackout Curtains Light Reducing Thermal Insulated Curtains,250.0,GH₵ 250,,Greater Accra,Odorkor,"Greater Accra, Odorkor","Verified ID, 3+ years on Jiji","We have imported and have in stock the following types of curtains fabric
block out...",https://jiji.com.gh/odorkor/lighting/blackout-curtains-light-reducing-thermal-insulated-curtains-d8k30ft9RifjmHbdN2bOaDar.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Lg Premium 671l French Door Refrigerator.,35650.0,"GH₵ 35,650",Brand New,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area","Verified ID, 5+ years on Jiji",The LG GC-X24FFCAB is a premium 671L French Door Refrigerator finished in Essence Black Steel. It is...,https://jiji.com.gh/airport-residential-area/kitchen-appliances/lg-premium-671l-french-door-refrigerator-5pHOoU9E66vGhrqEntMd26Fj.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Sandstone Green Plant Decor,400.0,GH₵ 400,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,New and advanced portrait,https://jiji.com.gh/accra-metropolitan/lighting/sandstone-green-plant-decor-yxeqTSkKV1kk1UwX1XkaFZHe.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Infrared Brooder Lamps For Poultry,60.0,GH₵ 60,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Infrared brooder lamps,200w,250w,275w available",https://jiji.com.gh/accra-metropolitan/lighting/infrared-brooder-lamps-for-poultry-hFupBM5utDZtZH9W2WMxvU82.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Food Blenders,699.0,GH₵ 699,Brand New,Greater Accra,Teshie,"Greater Accra, Teshie",,"Brand new super powerful 4in1 Blender best for your home, for making fresh fruit juice, smoothies...",https://jiji.com.gh/teshie/kitchen-appliances/food-blenders-MBJ5bRsomgEUjAeLFRq5uEJ.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Complete Gree 1.5hp Split Ac R410 Gas,3799.0,"GH₵ 3,799","Brand New, No",Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji",Fast Cooling Long Distance Airflow 4D Auto-swing Self Diagnosis & Automatic Protection 1 year...,https://jiji.com.gh/adabraka/home-appliances/complete-gree-1-5hp-split-ac-r410-gas-2vvawRSZDczcXVtvlcFJOvN4.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","Led Neon Rope Light (5m, Rgb, Smart Control)",190.0,GH₵ 190,,Greater Accra,Adenta,"Greater Accra, Adenta",,"Name: LED Neon Rope Light (5m, RGB, Smart Control)
Short Description: Decorative LED Neon Rope Light...",https://jiji.com.gh/adenta-municipal/lighting/led-neon-rope-light-5m-rgb-smart-control-tSoKcMo5uf5IPa1qtk9AuLUp.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",E27 Balcony Single Pendant Light,260.0,GH₵ 260,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"E27 Balcony single Pendant Light 
Replaceable E27 bulb 
Suitable for balcony, hall, dining hall,...",https://jiji.com.gh/accra-metropolitan/lighting/e27-balcony-single-pendant-light-jMkXMSV6VeAUTHiG3Zj8zBfL.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Wi-Fi Wireless Smart RGB Strip Light Led (10 Meters),220.0,GH₵ 220,,Greater Accra,Madina,"Greater Accra, Madina",3+ years on Jiji,"Our Smart LED light strips offer 16 million colors and 4 modes, with adjustable brightness for...",https://jiji.com.gh/madina/lighting/wi-fi-wireless-smart-rgb-strip-light-led-10-meters-xqHkKMW7YDjOxgwLbSMfZjsb.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Air Conditioning Fan,890.0,GH₵ 890,"Bulk prices, Brand New",Greater Accra,Weija,"Greater Accra, Weija",Verified ID,Heating and cooling conditioning,https://jiji.com.gh/weija/home-appliances/air-conditioning-fan-aIKP8rIC8bGnT93H1vcQjw1P.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",24w Pannel Light 3colored.,120.0,GH₵ 120,,Greater Accra,Pokuase,"Greater Accra, Pokuase",Verified ID,LED panel Light 3colored.,https://jiji.com.gh/pokuase/lighting/24w-pannel-light-3colored-poj9hZTmZXZnylrce04IJ50G.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Pearl (Pcf 5310-6f) 458 Liters Chest Freezer New,4999.0,"GH₵ 4,999",Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Verified ID,"Ample Capacity: 458 liters of generous storage space for all your frozen goods.
Dual Door Design:...",https://jiji.com.gh/adabraka/kitchen-appliances/pearl-pcf-5310-6f-458-liters-chest-freezer-new-db81gfQ3gjNcDCWbHcMs6186.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",60cm Sensor Lamp (Cabinet / Wardrobe Sensor Magnetic Light),200.0,GH₵ 200,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Cabinet Sensor Light
* Application: Wardrobe, Cabinet
* Install Style: Wall Mounted 
* Item Type:...",https://jiji.com.gh/accra-metropolitan/lighting/60cm-sensor-lamp-cabinet-wardrobe-sensor-magnetic-light-6axrJXDoOHBEuMv5BGByfjYu.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Akai 3in1 Portable Air Cooler (4lit),1399.0,"GH₵ 1,399",Brand New,Greater Accra,Mataheko,"Greater Accra, Mataheko","Verified ID, 5+ years on Jiji","Type free standing 'water tank capacity 4lit, voltage 240v. Wattage 70w. Comes with 2 ice packs",https://jiji.com.gh/mataheko/home-appliances/akai-3in1-portable-air-cooler-4lit-wQgE32PfZsR3i2ZBRGIRCzrT.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Rechargeable Fan 56hours Battery Life,620.0,GH₵ 620,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"The Outdoor Fan (Model F6) is a high-performance, battery-operated cooling solution designed for...",https://jiji.com.gh/accra-metropolitan/home-appliances/rechargeable-fan-56hours-battery-life-gig3ZRzFkEoeMbfuL4cZV7d3.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Energy Saving Shenhua Refrigerator,2200.0,"GH₵ 2,200",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Shenhua 95L bottom refrigerator,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/energy-saving-shenhua-refrigerator-fcBFvCTomoMKnNwtE2os9kPU.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",LED Filament Bulb,16.0,GH₵ 16,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,High-quality energy-saving led bulb with a power of 6w with a mounting based on the e27/b22 thread....,https://jiji.com.gh/accra-metropolitan/lighting/led-filament-bulb-ARGoaCMjGpOjYPgYK4PKrQvb.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",New Rechargeable Bladeless Neck Fan,170.0,GH₵ 170,Brand New,Greater Accra,Kaneshie,"Greater Accra, Kaneshie",Verified ID,"Bladeless Neck Fan – Portable, hands-free fan with a bladeless design for safe and quiet operation....",https://jiji.com.gh/kaneshie/home-appliances/new-rechargeable-bladeless-neck-fan-7qNnDdpa46dc3CNXLzdZuesD.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Hi-Yield Snake Repellent Powder,450.0,GH₵ 450,,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 5+ years on Jiji","Hi-yield snake repellent effectively repels snakes from homes, garages, garden sheds, woodpiles,...",https://jiji.com.gh/adenta-municipal/household-chemicals/hi-yield-snake-repellent-powder-i9d1llATezNIL4lhytdcIam3.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Promotion 143l Deep Freezer Midea Silver New Mini Freezer,2726.0,"GH₵ 2,726",Brand New,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 5+ years on Jiji","Brand mini freezer 
Deep freezer 
Chest freezer 
143liters
Same day deliveries Anywhere in Accra and...",https://jiji.com.gh/madina/kitchen-appliances/promotion-143l-deep-freezer-midea-silver-new-mini-freezer-4cfkuKgsYBMizZLrGyCqiSqP.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Automatic 2 Burner Cooker - Uk,350.0,GH₵ 350,Used,Greater Accra,Darkuman,"Greater Accra, Darkuman","Verified ID, 5+ years on Jiji","- foreign slightly used 
- 2 burner gas cooker 
- auto ignition 
Call or whatsap on024********* or...",https://jiji.com.gh/darkuman/kitchen-appliances/automatic-2-burner-cooker-uk-cQGoTCSRvdFKDYmhrckwi5pe.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Ilsac-1215c Air Conditioner 1.5hp Icona Air Conditioner Affordable,2599.0,"GH₵ 2,599","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,"Quality icona 1.5hp ,100% Cooper strong and long lasting, with pipes and tubes one year warranty on...",https://jiji.com.gh/accra-metropolitan/home-appliances/ilsac-1215c-air-conditioner-1-5hp-icona-air-conditioner-affordable-wiRDafYtwXGDjwwtCx1nclL9.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Nasco 2.5hp R410 Inverter Split Air Conditioner,7999.0,"GH₵ 7,999","Brand New, Yes",Greater Accra,Alajo,"Greater Accra, Alajo",,2.5Hp R410 Gas Copper Condenser White Panel Design Dual Inverter Compressor Sleep Mode Timer...,https://jiji.com.gh/alajo/home-appliances/nasco-2-5hp-r410-inverter-split-air-conditioner-AZLItvaJVKSQ2fvFM4Wn9pof.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Large Capacity Pearl 482litre French Door Refrigerator With Dispenser,8200.0,"GH₵ 8,200",Brand New,Greater Accra,Kotobabi,"Greater Accra, Kotobabi","Verified ID, 5+ years on Jiji","Brand New Ultramodern Pearl Fridge with Water Dispenser and Display Screen. 
It’s has classic modern...",https://jiji.com.gh/kotobabi/kitchen-appliances/large-capacity-pearl-482litre-french-door-refrigerator-with-dispenser-cQ64AR5aP8MaOhDxuImWonYZ.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Artificial Grass Carpets,135.0,GH₵ 135,,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"Affordable, high-quality grass carpets are available at both wholesale and retail prices. All...",https://jiji.com.gh/circle/garden/artificial-grass-carpets-7rtFKUs5o9lDCH39lkPRsxCS.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",10” Wall Heat Extractor Fan,400.0,GH₵ 400,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"It is used to improve ventilation of a room,kitchen,bathroom etc.",https://jiji.com.gh/accra-metropolitan/home-appliances/10-wall-heat-extractor-fan-9482MCwQ3P0biedRBBscVVia.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Sleep Tight Air Conditioners 1.5hp Air Conditioners Asano,2599.0,"GH₵ 2,599","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"#one year warranty assured 
##R410A gas #100 copper #Affordable and durable #Visit our showroom...",https://jiji.com.gh/accra-metropolitan/home-appliances/sleep-tight-air-conditioners-1-5hp-air-conditioners-asano-q9uEEcD6kO3SgoQLicke13Lc.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Mini 1.8l Rice Cooker,130.0,GH₵ 130,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,1.8 litres nonstick mini rice cooker or multipurpose cooker,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/mini-1-8l-rice-cooker-Byz52tvjBaEA1up8fynySYIR.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Genuine Airconditions,6500.0,"GH₵ 6,500","Brand New, Yes",Greater Accra,Kaneshie,"Greater Accra, Kaneshie",5+ years on Jiji,Genuine gree 2hp in stock,https://jiji.com.gh/kaneshie/home-appliances/genuine-airconditions-lflBloxsjXpHrVU57iBG4XfN.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",LED Ceiling/Pop Light(UK),60.0,GH₵ 60,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,European led ceiling/ pop light ... high in quality... stocks available ...,https://jiji.com.gh/tema-metropolitan/lighting/led-ceiling-pop-light-uk-Cez9QsJaVbSf5Via6fJyXZbO.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Track Spot Ceiling Light for Rooms and Office,650.0,GH₵ 650,,Greater Accra,Alajo,"Greater Accra, Alajo",Verified ID,"* Light colors: Warm white, Cold White & Nature White 
* Material: Aluminum+Plastic 
* Light body...",https://jiji.com.gh/alajo/lighting/track-spot-ceiling-light-for-rooms-and-office-3vRFpbMCIeX93gw3T0W15HAJ.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Handheld Car Vacuum Cleaner Wireless Vacuum Cleaner,350.0,GH₵ 350,Brand New,Greater Accra,Dome,"Greater Accra, Dome","Verified ID, 3+ years on Jiji","Warranty
1 Year
Power suction
3500 - 4500Pa
Design Style
New China-Chic
Product Name
Wireless Car...",https://jiji.com.gh/dome/home-appliances/handheld-car-vacuum-cleaner-wireless-vacuum-cleaner-flKHbPUL3SZtHkPL0xeQ008H.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Ceiling Spotlight (Downlight),15.0,GH₵ 15,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Spotlight 
Downlight for indoor and outdoor",https://jiji.com.gh/accra-metropolitan/lighting/ceiling-spotlight-downlight-i1Uipj88fnglq88fDIFr0c4t.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Bajaj Ceiling Fan,540.0,GH₵ 540,Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",,"Fresh brand new fan, original quality with 6 months warranty on specific condition",https://jiji.com.gh/accra-new-town/home-appliances/bajaj-ceiling-fan-BnZGNDZpFgvpsYm9G2HbnKzB.html,Jiji Ghana (jiji.com.gh),2026-04-20
